experiment_id	id
Plasmid	xy28_57_20.116-44.080
Plasmid	xy28_58_20.106-44.081
Plasmid	xy28_58_20.91-44.58
Plasmid	xy28_58_22.120-44.125
Plasmid	xy28_59_20.125-44.082
Plasmid	xy28_59_20.90-44.59
Plasmid	xy28_6_20.009-44.006
Plasmid	xy28_6_20.9-44.6
Plasmid	xy28_60_20.135-44.083
Plasmid	xy28_60_20.88-44.60
Plasmid	xy28_61_20.139-44.084
Plasmid	xy28_61_20.94-44.61
Plasmid	xy28_62_20.129-44.085
Plasmid	xy28_62_20.85-44.62
Plasmid	xy28_63_20.100-44.63
Plasmid	xy28_63_20.117-44.088
Plasmid	xy28_64_20.115-44.64
Plasmid	xy28_64_20.128-44.089
Plasmid	xy28_65_20.104-44.090
Plasmid	xy28_65_23.116-44.133
Plasmid	xy28_66_20.113-44.66
Plasmid	xy28_66_20.134-44.091
Plasmid	xy28_67_20.108-44.67
Plasmid	xy28_67_20.137-44.092
Plasmid	xy28_68_20.133-44.68
Plasmid	xy28_68_20.146-44.094
Plasmid	xy28_68_25.134-44.114
Plasmid	xy28_69_20.131-44.095
Plasmid	xy28_7_20.034-44.007
Plasmid	xy28_7_20.34-44.7
Plasmid	xy28_70_20.168-44.096
Plasmid	xy28_71_20.119-44.71
Plasmid	xy28_71_20.141-44.097
Plasmid	xy28_71_23.108-39.29
Plasmid	xy28_71_24.110-28.74
Plasmid	xy28_71_24.142-44.93
Plasmid	xy28_72_20.126-44.72
Plasmid	xy28_72_20.140-44.098
Plasmid	xy28_73_20.124-44.73
Plasmid	xy28_73_20.142-44.100
Plasmid	xy28_74_20.102-44.74
Plasmid	xy28_74_20.150-44.101
Plasmid	xy28_75_20.114-44.75
Plasmid	xy28_75_20.152-44.102
Plasmid	xy28_75_22.150-44.112
Plasmid	xy28_76_20.143-44.104
Plasmid	xy28_77_20.165-44.105
Plasmid	xy28_78_20.118-44.78
Plasmid	xy28_78_20.136-44.107
Plasmid	xy28_78_21.142-44.131
Plasmid	xy28_79_20.110-44.79
Plasmid	xy28_79_20.161-44.108
Plasmid	xy28_8_20.042-44.008
Plasmid	xy28_8_20.42-44.8
Plasmid	xy28_80_20.116-44.80
Plasmid	xy28_80_20.138-44.109
Plasmid	xy28_81_20.106-44.81
Plasmid	xy28_81_20.162-44.110
Plasmid	xy28_81_22.120-44.125
Plasmid	xy28_82_20.125-44.82
Plasmid	xy28_82_20.166-44.111
Plasmid	xy28_83_20.135-44.83
Plasmid	xy28_83_20.171-44.116
Plasmid	xy28_84_20.139-44.84
Plasmid	xy28_84_20.165-44.117
Plasmid	xy28_85_20.129-44.85
Plasmid	xy28_85_20.175-44.118
Plasmid	xy28_86_20.146-44.86
Plasmid	xy28_86_20.149-44.119
Plasmid	xy28_87_20.180-44.120
Plasmid	xy28_88_20.117-44.88
Plasmid	xy28_88_20.144-44.122
Plasmid	xy28_88_22.147-31.124
Plasmid	xy28_89_20.128-44.89
Plasmid	xy28_89_20.185-44.123
Plasmid	xy28_9_20.046-44.010
Plasmid	xy28_9_25.042-44.029
Plasmid	xy28_90_20.104-44.90
Plasmid	xy28_90_20.174-44.126
Plasmid	xy28_90_23.116-44.133
Plasmid	xy28_91_20.134-44.91
Plasmid	xy28_91_20.190-44.127
Plasmid	xy28_92_20.137-44.92
Plasmid	xy28_92_20.198-44.128
Plasmid	xy28_93_20.197-44.129
Plasmid	xy28_93_21.199-42.138
Plasmid	xy28_94_20.194-44.130
Plasmid	xy28_95_20.131-44.95
Plasmid	xy28_95_20.199-44.132
Plasmid	xy28_96_20.168-44.96
Plasmid	xy28_96_20.202-44.134
Plasmid	xy28_96_24.209-35.154
Plasmid	xy28_96_25.198-31.191
Plasmid	xy28_97_20.141-44.97
Plasmid	xy28_97_20.215-44.135
Plasmid	xy28_98_20.140-44.98
Plasmid	xy28_98_20.207-44.136
Plasmid	xy28_99_20.204-44.138
Plasmid	xy29_0_20.0-44.0
Plasmid	xy29_1_20.000-44.000
Plasmid	xy29_1_20.2-44.1
Plasmid	xy29_10_20.017-44.010
Plasmid	xy29_10_20.17-44.10
Plasmid	xy29_100_20.193-35.119
Plasmid	xy29_100_20.199-44.100
Plasmid	xy29_101_20.175-34.111
Plasmid	xy29_101_20.202-44.101
Plasmid	xy29_102_20.034-33.023
Plasmid	xy29_103_20.047-33.031
Plasmid	xy29_103_20.204-44.103
Plasmid	xy29_104_20.098-33.038
Plasmid	xy29_105_20.072-33.043
Plasmid	xy29_105_20.52-43.28
Plasmid	xy29_106_20.085-33.055
Plasmid	xy29_106_20.119-43.50
Plasmid	xy29_107_20.088-33.058
Plasmid	xy29_108_20.079-33.059
Plasmid	xy29_109_20.109-33.068
Plasmid	xy29_11_20.019-44.011
Plasmid	xy29_11_20.19-44.11
Plasmid	xy29_110_20.139-33.093
Plasmid	xy29_110_20.67-42.36
Plasmid	xy29_111_20.106-42.51
Plasmid	xy29_111_20.164-33.107
Plasmid	xy29_112_20.130-42.54
Plasmid	xy29_112_20.184-33.120
Plasmid	xy29_112_24.164-30.139
Plasmid	xy29_113_20.048-32.033
Plasmid	xy29_114_20.110-41.43
Plasmid	xy29_114_20.119-32.071
Plasmid	xy29_114_24.107-32.086
Plasmid	xy29_114_24.93-32.67
Plasmid	xy29_114_24.93-41.53
Plasmid	xy29_115_20.142-32.102
Plasmid	xy29_115_23.128-30.106
Plasmid	xy29_116_20.091-31.017
Plasmid	xy29_117_20.075-31.041
Plasmid	xy29_117_20.126-41.60
Plasmid	xy29_118_20.065-31.049
Plasmid	xy29_118_20.133-41.79
Plasmid	xy29_119_20.108-31.071
Plasmid	xy29_12_20.028-44.012
Plasmid	xy29_12_20.28-44.12
Plasmid	xy29_120_20.144-31.103
Plasmid	xy29_121_20.015-30.001
Plasmid	xy29_121_20.10-40.6
Plasmid	xy29_121_24.4-27.3
Plasmid	xy29_122_20.101-30.069
Plasmid	xy29_123_20.167-30.128
Plasmid	xy29_123_20.21-40.18
Plasmid	xy29_123_24.20-27.20
Plasmid	xy29_124_20.170-30.130
Plasmid	xy29_124_20.33-40.21
Plasmid	xy29_124_24.30-27.42
Plasmid	xy29_125_20.173-30.150
Plasmid	xy29_126_20.201-30.154
Plasmid	xy29_127_20.203-30.157
Plasmid	xy29_128_20.039-29.027
Plasmid	xy29_129_20.064-29.041
Plasmid	xy29_129_20.159-40.96
Plasmid	xy29_13_20.014-44.013
Plasmid	xy29_13_20.14-44.13
Plasmid	xy29_130_20.155-40.100
Plasmid	xy29_130_20.161-29.115
Plasmid	xy29_130_22.148-28.119
Plasmid	xy29_131_20.135-39.53
Plasmid	xy29_131_20.172-29.133
Plasmid	xy29_132_20.158-29.135
Plasmid	xy29_133_20.062-28.044
Plasmid	xy29_133_20.105-39.61
Plasmid	xy29_133_21.98-30.68
Plasmid	xy29_133_24.85-30.80
Plasmid	xy29_134_20.104-28.075
Plasmid	xy29_135_20.127-38.79
Plasmid	xy29_135_20.131-28.095
Plasmid	xy29_136_20.160-28.128
Plasmid	xy29_136_20.169-38.104
Plasmid	xy29_137_20.177-28.145
Plasmid	xy29_137_20.187-38.114
Plasmid	xy29_138_20.157-28.165
Plasmid	xy29_139_20.004-27.004
Plasmid	xy29_139_20.138-37.80
Plasmid	xy29_14_20.023-44.015
Plasmid	xy29_140_20.020-27.011
Plasmid	xy29_141_20.050-27.030
Plasmid	xy29_141_25.031-27.051
Plasmid	xy29_142_20.145-27.117
Plasmid	xy29_142_20.80-36.50
Plasmid	xy29_143_20.171-27.142
Plasmid	xy29_143_20.29-35.23
Plasmid	xy29_144_20.93-35.55
Plasmid	xy29_145_20.120-35.67
Plasmid	xy29_146_20.154-35.74
Plasmid	xy29_147_20.137-35.77
Plasmid	xy29_148_20.140-35.87
Plasmid	xy29_149_20.146-35.88
Plasmid	xy29_15_20.024-44.016
Plasmid	xy29_15_20.23-44.15
Plasmid	xy29_151_20.195-35.113
Plasmid	xy29_151_22.187-28.165
Plasmid	xy29_152_20.193-35.119
Plasmid	xy29_156_20.175-34.111
Plasmid	xy29_159_20.34-33.23
Plasmid	xy29_16_20.030-44.017
Plasmid	xy29_16_20.24-44.16
Plasmid	xy29_160_20.47-33.31
Plasmid	xy29_161_20.98-33.38
Plasmid	xy29_162_20.72-33.43
Plasmid	xy29_164_20.85-33.55
Plasmid	xy29_165_20.88-33.58
Plasmid	xy29_166_20.79-33.59
Plasmid	xy29_168_20.109-33.68
Plasmid	xy29_169_20.139-33.93
Plasmid	xy29_17_20.046-44.019
Plasmid	xy29_17_20.30-44.17
Plasmid	xy29_171_20.164-33.107
Plasmid	xy29_172_20.176-33.109
Plasmid	xy29_172_25.149-33.127
Plasmid	xy29_173_20.184-33.120
Plasmid	xy29_173_24.164-30.139
Plasmid	xy29_175_20.48-32.33
Plasmid	xy29_177_20.119-32.71
Plasmid	xy29_177_24.107-32.86
Plasmid	xy29_179_20.142-32.102
Plasmid	xy29_179_23.128-30.106
Plasmid	xy29_18_20.055-44.020
Plasmid	xy29_182_20.91-31.17
Plasmid	xy29_184_20.75-31.41
Plasmid	xy29_185_20.65-31.49
Plasmid	xy29_187_20.108-31.71
Plasmid	xy29_188_20.144-31.103
Plasmid	xy29_189_20.15-30.1
Plasmid	xy29_19_20.056-44.022
Plasmid	xy29_19_20.46-44.19
Plasmid	xy29_192_20.101-30.69
Plasmid	xy29_197_20.167-30.128
Plasmid	xy29_198_20.170-30.130
Plasmid	xy29_2_20.002-44.001
Plasmid	xy29_2_20.9-44.2
Plasmid	xy29_20_20.038-44.023
Plasmid	xy29_20_20.55-44.20
Plasmid	xy29_200_20.173-30.150
Plasmid	xy29_201_20.201-30.154
Plasmid	xy29_202_20.203-30.157
Plasmid	xy29_203_20.39-29.27
Plasmid	xy29_205_20.64-29.41
Plasmid	xy29_206_20.161-29.115
Plasmid	xy29_209_20.172-29.133
Plasmid	xy29_21_20.042-44.024
Plasmid	xy29_210_20.158-29.135
Plasmid	xy29_213_20.62-28.44
Plasmid	xy29_214_20.104-28.75
Plasmid	xy29_215_20.131-28.95
Plasmid	xy29_217_20.160-28.128
Plasmid	xy29_218_20.177-28.145
Plasmid	xy29_22_20.041-44.027
Plasmid	xy29_22_20.56-44.22
Plasmid	xy29_22_25.023-33.020
Plasmid	xy29_222_20.4-27.4
Plasmid	xy29_223_20.20-27.11
Plasmid	xy29_225_20.50-27.30
Plasmid	xy29_225_25.31-27.51
Plasmid	xy29_228_20.145-27.117
Plasmid	xy29_229_20.171-27.142
Plasmid	xy29_23_20.069-44.029
Plasmid	xy29_23_20.38-44.23
Plasmid	xy29_24_20.051-44.030
Plasmid	xy29_24_20.42-44.24
Plasmid	xy29_25_20.061-44.031
Plasmid	xy29_26_20.054-44.032
Plasmid	xy29_27_20.057-44.033
Plasmid	xy29_27_20.41-44.27
Plasmid	xy29_27_25.23-33.20
Plasmid	xy29_28_20.063-44.035
Plasmid	xy29_28_23.052-31.030
Plasmid	xy29_29_20.070-44.036
Plasmid	xy29_29_20.69-44.29
Plasmid	xy29_3_20.009-44.002
Plasmid	xy29_3_20.5-44.3
Plasmid	xy29_3_24.8-33.5
Plasmid	xy29_30_20.073-44.037
Plasmid	xy29_30_20.51-44.30
Plasmid	xy29_31_20.071-44.038
Plasmid	xy29_31_20.61-44.31
Plasmid	xy29_32_20.074-44.040
Plasmid	xy29_32_20.54-44.32
Plasmid	xy29_33_20.078-44.041
Plasmid	xy29_33_20.57-44.33
Plasmid	xy29_34_20.077-44.042
Plasmid	xy29_35_20.086-44.043
Plasmid	xy29_35_20.63-44.35
Plasmid	xy29_35_23.52-31.30
Plasmid	xy29_36_20.083-44.044
Plasmid	xy29_36_20.70-44.36
Plasmid	xy29_37_20.066-44.046
Plasmid	xy29_37_20.73-44.37
Plasmid	xy29_38_20.082-44.047
Plasmid	xy29_38_20.71-44.38
Plasmid	xy29_39_20.094-44.049
Plasmid	xy29_4_20.005-44.003
Plasmid	xy29_4_20.3-44.4
Plasmid	xy29_4_24.008-33.005
Plasmid	xy29_40_20.150-44.050
Plasmid	xy29_40_20.74-44.40
Plasmid	xy29_41_20.112-44.051
Plasmid	xy29_41_20.78-44.41
Plasmid	xy29_42_20.096-44.052
Plasmid	xy29_42_20.77-44.42
Plasmid	xy29_42_21.092-40.055
Plasmid	xy29_42_24.090-33.064
Plasmid	xy29_43_20.107-44.053
Plasmid	xy29_43_20.86-44.43
Plasmid	xy29_44_20.121-44.055
Plasmid	xy29_44_20.83-44.44
Plasmid	xy29_45_20.128-44.056
Plasmid	xy29_46_20.148-44.058
Plasmid	xy29_46_20.66-44.46
Plasmid	xy29_47_20.123-44.059
Plasmid	xy29_47_20.82-44.47
Plasmid	xy29_47_21.119-44.060
Plasmid	xy29_48_20.143-44.062
Plasmid	xy29_48_21.138-44.079
Plasmid	xy29_48_23.143-44.088
Plasmid	xy29_49_20.132-44.064
Plasmid	xy29_49_20.94-44.49
Plasmid	xy29_5_20.003-44.004
Plasmid	xy29_5_20.45-44.5
Plasmid	xy29_50_20.136-44.066
Plasmid	xy29_50_20.150-44.50
Plasmid	xy29_51_20.112-44.51
Plasmid	xy29_51_20.150-44.069
Plasmid	xy29_52_20.141-44.070
Plasmid	xy29_52_20.96-44.52
Plasmid	xy29_52_21.92-40.55
Plasmid	xy29_52_24.90-33.64
Plasmid	xy29_53_20.107-44.53
Plasmid	xy29_53_20.152-44.071
Plasmid	xy29_53_25.137-44.077
Plasmid	xy29_54_20.156-44.072
Plasmid	xy29_55_20.121-44.55
Plasmid	xy29_55_20.179-44.073
Plasmid	xy29_56_20.128-44.56
Plasmid	xy29_56_20.192-44.074
Plasmid	xy29_56_21.182-44.098
Plasmid	xy29_56_24.176-44.104
Plasmid	xy29_57_20.129-44.075
Plasmid	xy29_58_20.125-44.076
Plasmid	xy29_58_20.148-44.58
Plasmid	xy29_59_20.123-44.59
Plasmid	xy29_59_20.189-44.083
Plasmid	xy29_59_21.119-44.60
Plasmid	xy29_59_23.172-33.109
Plasmid	xy29_59_25.149-33.127
Plasmid	xy29_6_20.045-44.005
Plasmid	xy29_6_20.6-44.6
Plasmid	xy29_60_20.174-44.084
Plasmid	xy29_61_20.153-44.085
Plasmid	xy29_61_21.152-33.102
Plasmid	xy29_61_23.139-29.120
Plasmid	xy29_62_20.143-44.62
Plasmid	xy29_62_20.181-44.089
Plasmid	xy29_62_21.138-44.79
Plasmid	xy29_62_23.143-44.88
Plasmid	xy29_63_20.183-44.090
Plasmid	xy29_64_20.132-44.64
Plasmid	xy29_64_20.190-44.092
Plasmid	xy29_65_20.151-44.093
Plasmid	xy29_65_24.130-30.113
Plasmid	xy29_66_20.136-44.66
Plasmid	xy29_66_20.191-44.096
Plasmid	xy29_67_20.196-44.097
Plasmid	xy29_68_20.198-44.099
Plasmid	xy29_69_20.150-44.69
Plasmid	xy29_69_20.199-44.100
Plasmid	xy29_7_20.006-44.006
Plasmid	xy29_70_20.141-44.70
Plasmid	xy29_70_20.202-44.101
Plasmid	xy29_71_20.152-44.71
Plasmid	xy29_71_20.204-44.103
Plasmid	xy29_71_25.137-44.77
Plasmid	xy29_72_20.052-43.028
Plasmid	xy29_72_20.156-44.72
Plasmid	xy29_73_20.119-43.050
Plasmid	xy29_73_20.179-44.73
Plasmid	xy29_74_20.067-42.036
Plasmid	xy29_74_20.192-44.74
Plasmid	xy29_74_21.182-44.98
Plasmid	xy29_74_24.176-44.104
Plasmid	xy29_75_20.106-42.051
Plasmid	xy29_75_20.129-44.75
Plasmid	xy29_76_20.125-44.76
Plasmid	xy29_76_20.130-42.054
Plasmid	xy29_76_22.116-29.120
Plasmid	xy29_77_20.110-41.043
Plasmid	xy29_77_24.093-32.067
Plasmid	xy29_77_24.093-41.053
Plasmid	xy29_78_20.126-41.060
Plasmid	xy29_79_20.133-41.079
Plasmid	xy29_8_20.011-44.008
Plasmid	xy29_8_20.11-44.8
Plasmid	xy29_80_20.010-40.006
Plasmid	xy29_80_24.004-27.003
Plasmid	xy29_81_20.021-40.018
Plasmid	xy29_81_24.020-27.020
Plasmid	xy29_82_20.033-40.021
Plasmid	xy29_82_24.030-27.042
Plasmid	xy29_83_20.159-40.096
Plasmid	xy29_83_20.189-44.83
Plasmid	xy29_84_20.155-40.100
Plasmid	xy29_84_20.174-44.84
Plasmid	xy29_84_22.148-28.119
Plasmid	xy29_85_20.105-39.061
Plasmid	xy29_85_20.153-44.85
Plasmid	xy29_85_21.098-30.068
Plasmid	xy29_85_21.152-33.102
Plasmid	xy29_85_24.085-30.080
Plasmid	xy29_86_20.127-38.079
Plasmid	xy29_87_20.169-38.104
Plasmid	xy29_88_20.187-38.114
Plasmid	xy29_89_20.138-37.080
Plasmid	xy29_89_20.181-44.89
Plasmid	xy29_9_20.016-44.009
Plasmid	xy29_9_20.16-44.9
Plasmid	xy29_90_20.080-36.050
Plasmid	xy29_90_20.183-44.90
Plasmid	xy29_91_20.029-35.023
Plasmid	xy29_92_20.093-35.055
Plasmid	xy29_92_20.190-44.92
Plasmid	xy29_93_20.135-35.063
Plasmid	xy29_93_20.151-44.93
Plasmid	xy29_93_24.130-30.113
Plasmid	xy29_94_20.120-35.067
Plasmid	xy29_95_20.154-35.074
Plasmid	xy29_96_20.137-35.077
Plasmid	xy29_96_20.191-44.96
Plasmid	xy29_97_20.140-35.087
Plasmid	xy29_97_20.196-44.97
Plasmid	xy29_98_20.146-35.088
Plasmid	xy29_99_20.195-35.113
Plasmid	xy29_99_20.198-44.99
Plasmid	xy30_0_20.1-44.0
Plasmid	xy30_1_20.001-44.000
Plasmid	xy30_1_20.2-44.1
Plasmid	xy30_10_20.032-44.014
Plasmid	xy30_100_20.131-40.39
Plasmid	xy30_100_20.199-35.123
Plasmid	xy30_101_20.014-34.008
Plasmid	xy30_101_20.120-40.42
Plasmid	xy30_102_20.053-34.032
Plasmid	xy30_102_20.90-40.43
Plasmid	xy30_103_20.063-34.044
Plasmid	xy30_104_20.088-34.057
Plasmid	xy30_104_20.155-40.59
Plasmid	xy30_104_22.083-28.074
Plasmid	xy30_105_20.104-34.065
Plasmid	xy30_106_20.150-34.094
Plasmid	xy30_107_20.012-33.002
Plasmid	xy30_107_20.25-39.11
Plasmid	xy30_108_20.021-33.013
Plasmid	xy30_109_20.022-33.023
Plasmid	xy30_11_20.041-44.015
Plasmid	xy30_11_20.23-44.11
Plasmid	xy30_110_20.127-39.51
Plasmid	xy30_110_20.145-33.101
Plasmid	xy30_111_20.147-33.103
Plasmid	xy30_111_20.148-39.61
Plasmid	xy30_112_20.110-39.68
Plasmid	xy30_112_20.153-33.107
Plasmid	xy30_113_20.154-33.108
Plasmid	xy30_113_20.191-39.72
Plasmid	xy30_114_20.157-33.114
Plasmid	xy30_115_20.183-33.117
Plasmid	xy30_115_20.83-38.40
Plasmid	xy30_116_20.180-33.124
Plasmid	xy30_117_20.182-33.133
Plasmid	xy30_117_25.161-32.119
Plasmid	xy30_118_20.192-33.134
Plasmid	xy30_119_20.195-33.135
Plasmid	xy30_12_20.040-44.016
Plasmid	xy30_12_20.26-44.12
Plasmid	xy30_120_20.006-32.003
Plasmid	xy30_120_20.7-37.5
Plasmid	xy30_121_20.015-32.016
Plasmid	xy30_121_20.24-37.8
Plasmid	xy30_122_20.034-32.025
Plasmid	xy30_123_20.079-32.065
Plasmid	xy30_124_20.075-31.030
Plasmid	xy30_125_20.051-31.037
Plasmid	xy30_126_20.076-31.053
Plasmid	xy30_126_20.123-37.65
Plasmid	xy30_127_20.000-30.000
Plasmid	xy30_128_20.048-30.036
Plasmid	xy30_128_20.143-37.81
Plasmid	xy30_129_20.142-30.094
Plasmid	xy30_129_20.168-37.91
Plasmid	xy30_13_20.043-44.017
Plasmid	xy30_130_20.170-30.117
Plasmid	xy30_131_20.056-29.041
Plasmid	xy30_132_20.101-29.074
Plasmid	xy30_132_23.086-28.075
Plasmid	xy30_133_20.114-29.118
Plasmid	xy30_134_20.174-29.133
Plasmid	xy30_135_20.194-29.146
Plasmid	xy30_136_20.062-28.016
Plasmid	xy30_136_20.82-36.64
Plasmid	xy30_137_20.035-28.029
Plasmid	xy30_137_20.152-36.81
Plasmid	xy30_138_20.109-28.080
Plasmid	xy30_139_20.128-28.095
Plasmid	xy30_139_20.17-35.3
Plasmid	xy30_139_21.17-33.11
Plasmid	xy30_139_25.104-27.094
Plasmid	xy30_14_20.077-44.018
Plasmid	xy30_14_20.32-44.14
Plasmid	xy30_140_20.13-35.12
Plasmid	xy30_140_20.130-28.098
Plasmid	xy30_141_20.163-28.124
Plasmid	xy30_142_20.167-28.127
Plasmid	xy30_143_20.66-35.34
Plasmid	xy30_144_20.113-35.48
Plasmid	xy30_149_20.118-35.76
Plasmid	xy30_15_20.055-44.020
Plasmid	xy30_15_20.41-44.15
Plasmid	xy30_15_21.054-29.036
Plasmid	xy30_151_20.133-35.82
Plasmid	xy30_152_20.146-35.85
Plasmid	xy30_154_20.158-35.95
Plasmid	xy30_155_20.172-35.105
Plasmid	xy30_157_20.164-35.117
Plasmid	xy30_158_20.199-35.123
Plasmid	xy30_16_20.065-44.021
Plasmid	xy30_16_20.40-44.16
Plasmid	xy30_16_22.072-44.030
Plasmid	xy30_16_22.072-44.038
Plasmid	xy30_160_20.14-34.8
Plasmid	xy30_161_20.53-34.32
Plasmid	xy30_164_20.63-34.44
Plasmid	xy30_166_20.88-34.57
Plasmid	xy30_166_22.83-28.74
Plasmid	xy30_167_20.104-34.65
Plasmid	xy30_168_20.150-34.94
Plasmid	xy30_17_20.057-44.022
Plasmid	xy30_17_20.43-44.17
Plasmid	xy30_170_20.12-33.2
Plasmid	xy30_173_20.21-33.13
Plasmid	xy30_174_20.22-33.23
Plasmid	xy30_18_20.060-44.024
Plasmid	xy30_18_20.77-44.18
Plasmid	xy30_180_20.145-33.101
Plasmid	xy30_181_20.147-33.103
Plasmid	xy30_182_20.153-33.107
Plasmid	xy30_183_20.154-33.108
Plasmid	xy30_184_20.157-33.114
Plasmid	xy30_186_20.183-33.117
Plasmid	xy30_188_20.180-33.124
Plasmid	xy30_19_20.059-44.025
Plasmid	xy30_190_20.182-33.133
Plasmid	xy30_190_25.161-32.119
Plasmid	xy30_191_20.192-33.134
Plasmid	xy30_192_20.195-33.135
Plasmid	xy30_193_20.6-32.3
Plasmid	xy30_194_20.15-32.16
Plasmid	xy30_195_20.34-32.25
Plasmid	xy30_198_20.79-32.65
Plasmid	xy30_2_20.002-44.001
Plasmid	xy30_2_20.16-44.2
Plasmid	xy30_2_23.14-39.5
Plasmid	xy30_20_20.068-44.026
Plasmid	xy30_20_20.55-44.20
Plasmid	xy30_20_21.54-29.36
Plasmid	xy30_20_25.059-34.034
Plasmid	xy30_200_20.75-31.30
Plasmid	xy30_201_20.51-31.37
Plasmid	xy30_202_20.76-31.53
Plasmid	xy30_206_20.0-30.0
Plasmid	xy30_208_20.48-30.36
Plasmid	xy30_21_20.067-44.027
Plasmid	xy30_21_20.65-44.21
Plasmid	xy30_21_22.72-44.30
Plasmid	xy30_21_22.72-44.38
Plasmid	xy30_210_20.119-30.94
Plasmid	xy30_212_20.170-30.117
Plasmid	xy30_215_20.56-29.41
Plasmid	xy30_216_20.101-29.74
Plasmid	xy30_216_23.86-28.75
Plasmid	xy30_22_20.069-44.028
Plasmid	xy30_22_20.57-44.22
Plasmid	xy30_220_20.114-29.118
Plasmid	xy30_222_20.174-29.133
Plasmid	xy30_223_20.194-29.146
Plasmid	xy30_225_20.62-28.16
Plasmid	xy30_226_20.35-28.29
Plasmid	xy30_229_20.109-28.80
Plasmid	xy30_23_20.073-44.029
Plasmid	xy30_230_20.128-28.95
Plasmid	xy30_230_25.104-27.94
Plasmid	xy30_231_20.130-28.98
Plasmid	xy30_232_20.163-28.124
Plasmid	xy30_233_20.167-28.127
Plasmid	xy30_24_20.072-44.031
Plasmid	xy30_24_20.60-44.24
Plasmid	xy30_25_20.097-44.032
Plasmid	xy30_25_20.59-44.25
Plasmid	xy30_26_20.080-44.033
Plasmid	xy30_26_20.68-44.26
Plasmid	xy30_26_25.59-34.34
Plasmid	xy30_27_20.093-44.034
Plasmid	xy30_27_20.67-44.27
Plasmid	xy30_28_20.085-44.035
Plasmid	xy30_28_20.69-44.28
Plasmid	xy30_29_20.091-44.039
Plasmid	xy30_29_20.73-44.29
Plasmid	xy30_3_20.016-44.002
Plasmid	xy30_3_23.014-39.005
Plasmid	xy30_30_20.099-44.040
Plasmid	xy30_31_20.121-44.041
Plasmid	xy30_31_20.72-44.31
Plasmid	xy30_32_20.108-44.042
Plasmid	xy30_32_20.97-44.32
Plasmid	xy30_33_20.107-44.043
Plasmid	xy30_33_20.80-44.33
Plasmid	xy30_34_20.106-44.044
Plasmid	xy30_34_20.93-44.34
Plasmid	xy30_35_20.129-44.045
Plasmid	xy30_35_20.85-44.35
Plasmid	xy30_36_20.111-44.046
Plasmid	xy30_37_20.134-44.048
Plasmid	xy30_38_20.137-44.049
Plasmid	xy30_38_21.131-44.052
Plasmid	xy30_39_20.160-44.050
Plasmid	xy30_39_20.91-44.39
Plasmid	xy30_4_20.008-44.005
Plasmid	xy30_40_20.132-44.051
Plasmid	xy30_40_20.99-44.40
Plasmid	xy30_41_20.121-44.41
Plasmid	xy30_41_20.140-44.056
Plasmid	xy30_42_20.108-44.42
Plasmid	xy30_42_20.161-44.057
Plasmid	xy30_43_20.107-44.43
Plasmid	xy30_43_20.144-44.058
Plasmid	xy30_44_20.106-44.44
Plasmid	xy30_44_20.165-44.059
Plasmid	xy30_45_20.129-44.45
Plasmid	xy30_45_20.149-44.061
Plasmid	xy30_46_20.111-44.46
Plasmid	xy30_46_20.113-44.063
Plasmid	xy30_46_23.079-36.049
Plasmid	xy30_47_20.173-44.066
Plasmid	xy30_48_20.134-44.48
Plasmid	xy30_48_20.175-44.067
Plasmid	xy30_49_20.137-44.49
Plasmid	xy30_49_20.176-44.068
Plasmid	xy30_49_21.131-44.52
Plasmid	xy30_5_20.031-44.006
Plasmid	xy30_5_20.8-44.5
Plasmid	xy30_50_20.160-44.50
Plasmid	xy30_50_20.177-44.069
Plasmid	xy30_51_20.132-44.51
Plasmid	xy30_51_20.181-44.070
Plasmid	xy30_52_20.179-44.071
Plasmid	xy30_53_20.186-44.072
Plasmid	xy30_54_20.185-44.073
Plasmid	xy30_55_20.184-44.074
Plasmid	xy30_56_20.140-44.56
Plasmid	xy30_56_20.187-44.075
Plasmid	xy30_57_20.161-44.57
Plasmid	xy30_57_20.196-44.076
Plasmid	xy30_58_20.144-44.58
Plasmid	xy30_58_20.190-44.077
Plasmid	xy30_59_20.165-44.59
Plasmid	xy30_59_20.198-44.079
Plasmid	xy30_59_25.179-38.100
Plasmid	xy30_6_20.018-44.008
Plasmid	xy30_6_20.31-44.6
Plasmid	xy30_60_20.201-44.080
Plasmid	xy30_61_20.149-44.61
Plasmid	xy30_61_20.205-44.081
Plasmid	xy30_62_20.204-44.082
Plasmid	xy30_63_20.044-43.020
Plasmid	xy30_63_20.113-44.63
Plasmid	xy30_63_23.79-36.49
Plasmid	xy30_64_20.046-43.026
Plasmid	xy30_65_20.078-42.029
Plasmid	xy30_66_20.117-42.052
Plasmid	xy30_66_20.173-44.66
Plasmid	xy30_67_20.139-42.059
Plasmid	xy30_67_20.175-44.67
Plasmid	xy30_68_20.166-42.064
Plasmid	xy30_68_20.176-44.68
Plasmid	xy30_69_20.011-41.005
Plasmid	xy30_69_20.177-44.69
Plasmid	xy30_7_20.020-44.009
Plasmid	xy30_70_20.028-41.014
Plasmid	xy30_70_20.181-44.70
Plasmid	xy30_71_20.074-41.040
Plasmid	xy30_71_20.179-44.71
Plasmid	xy30_72_20.095-41.050
Plasmid	xy30_72_20.186-44.72
Plasmid	xy30_73_20.131-40.039
