exposure_time,amount_toxin,state,experiment
47.0,0.8,Stressed,Normal
48.0,0.8,Stressed,Normal
49.0,0.8,Stressed,Normal
50.0,0.8,Stressed,Normal
51.0,0.8,Stressed,Normal
52.0,0.8,Stressed,Normal
53.0,0.8,Stressed,Normal
54.0,0.8,Stressed,Normal
55.0,0.8,Stressed,Normal
56.0,0.8,Stressed,Normal
57.0,0.8,Stressed,Normal
58.0,0.8,Stressed,Normal
59.0,0.8,Stressed,Normal
60.0,0.8,Stressed,Normal
61.0,0.8,Stressed,Normal
62.0,0.8,Stressed,Normal
63.0,0.8,Stressed,Normal
64.0,0.8,Stressed,Normal
65.0,0.8,Stressed,Normal
66.0,0.8,Stressed,Normal
67.0,0.8,Stressed,Normal
68.0,0.8,Stressed,Normal
69.0,0.8,Stressed,Normal
70.0,0.8,Stressed,Normal
71.0,0.8,Stressed,Normal
72.0,0.8,Stressed,Normal
73.0,0.8,Stressed,Normal
74.0,0.8,Stressed,Normal
75.0,0.8,Stressed,Normal
76.0,0.8,Stressed,Normal
77.0,0.8,Stressed,Normal
78.0,0.8,Stressed,Normal
79.0,0.8,Stressed,Normal
80.0,0.8,Stressed,Normal
81.0,0.8,Stressed,Normal
82.0,0.8,Stressed,Normal
83.0,0.8,Stressed,Normal
84.0,0.8,Stressed,Normal
85.0,0.8,Stressed,Normal
86.0,0.8,Stressed,Normal
87.0,0.8,Stressed,Normal
88.0,0.8,Stressed,Normal
89.0,0.8,Stressed,Normal
90.0,0.8,Stressed,Normal
91.0,0.8,Stressed,Normal
92.0,0.8,Stressed,Normal
93.0,0.8,Stressed,Normal
94.0,0.8,Stressed,Normal
95.0,0.8,Stressed,Normal
96.0,0.8,Stressed,Normal
97.0,0.8,Stressed,Normal
98.0,0.8,Stressed,Normal
99.0,0.8,Stressed,Normal
100.0,0.8,Stressed,Normal
0.0,0.9,Normal,Control
1.0,0.9,Normal,Control
2.0,0.9,Normal,Control
3.0,0.9,Stressed,Control
4.0,0.9,Stressed,Control
5.0,0.9,Stressed,Control
6.0,0.9,Stressed,Control
7.0,0.9,Stressed,Control
8.0,0.9,Stressed,Control
9.0,0.9,Stressed,Control
10.0,0.9,Stressed,Control
11.0,0.9,Stressed,Control
12.0,0.9,Stressed,Control
13.0,0.9,Stressed,Control
14.0,0.9,Stressed,Control
15.0,0.9,Stressed,Control
16.0,0.9,Stressed,Control
17.0,0.9,Stressed,Control
18.0,0.9,Stressed,Control
19.0,0.9,Stressed,Control
20.0,0.9,Stressed,Control
21.0,0.9,Stressed,Control
22.0,0.9,Stressed,Control
23.0,0.9,Stressed,Control
24.0,0.9,Stressed,Control
25.0,0.9,Stressed,Control
26.0,0.9,Stressed,Control
27.0,0.9,Stressed,Control
28.0,0.9,Stressed,Control
29.0,0.9,Stressed,Control
30.0,0.9,Stressed,Control
31.0,0.9,Stressed,Control
32.0,0.9,Stressed,Control
33.0,0.9,Stressed,Control
34.0,0.9,Stressed,Control
35.0,0.9,Stressed,Control
36.0,0.9,Stressed,Control
37.0,0.9,Stressed,Control
38.0,0.9,Stressed,Control
39.0,0.9,Stressed,Control
40.0,0.9,Stressed,Control
41.0,0.9,Stressed,Control
42.0,0.9,Stressed,Control
43.0,0.9,Stressed,Control
44.0,0.9,Stressed,Control
45.0,0.9,Stressed,Control
46.0,0.9,Stressed,Control
47.0,0.9,Stressed,Control
48.0,0.9,Stressed,Control
49.0,0.9,Stressed,Control
50.0,0.9,Stressed,Control
51.0,0.9,Stressed,Control
52.0,0.9,Stressed,Control
53.0,0.9,Stressed,Control
54.0,0.9,Stressed,Control
55.0,0.9,Stressed,Control
56.0,0.9,Stressed,Control
57.0,0.9,Stressed,Control
58.0,0.9,Stressed,Control
59.0,0.9,Stressed,Control
60.0,0.9,Stressed,Control
61.0,0.9,Stressed,Control
62.0,0.9,Stressed,Control
63.0,0.9,Stressed,Control
64.0,0.9,Stressed,Control
65.0,0.9,Stressed,Control
66.0,0.9,Stressed,Control
67.0,0.9,Stressed,Control
68.0,0.9,Stressed,Control
69.0,0.9,Stressed,Control
70.0,0.9,Stressed,Control
71.0,0.9,Stressed,Control
72.0,0.9,Stressed,Control
73.0,0.9,Stressed,Control
74.0,0.9,Stressed,Control
75.0,0.9,Stressed,Control
76.0,0.9,Stressed,Control
77.0,0.9,Stressed,Control
78.0,0.9,Stressed,Control
79.0,0.9,Stressed,Control
80.0,0.9,Stressed,Control
81.0,0.9,Stressed,Control
82.0,0.9,Stressed,Control
83.0,0.9,Stressed,Control
84.0,0.9,Stressed,Control
85.0,0.9,Stressed,Control
86.0,0.9,Stressed,Control
87.0,0.9,Stressed,Control
88.0,0.9,Stressed,Control
89.0,0.9,Stressed,Control
90.0,0.9,Stressed,Control
91.0,0.9,Stressed,Control
92.0,0.9,Stressed,Control
93.0,0.9,Stressed,Control
94.0,0.9,Stressed,Control
95.0,0.9,Stressed,Control
96.0,0.9,Stressed,Control
97.0,0.9,Stressed,Control
98.0,0.9,Stressed,Control
99.0,0.9,Stressed,Control
100.0,0.9,Stressed,Control
0.0,0.9,Normal,Normal
1.0,0.9,Normal,Normal
2.0,0.9,Normal,Normal
3.0,0.9,Stressed,Normal
4.0,0.9,Stressed,Normal
5.0,0.9,Stressed,Normal
6.0,0.9,Stressed,Normal
7.0,0.9,Stressed,Normal
8.0,0.9,Stressed,Normal
9.0,0.9,Stressed,Normal
10.0,0.9,Stressed,Normal
11.0,0.9,Stressed,Normal
12.0,0.9,Stressed,Normal
13.0,0.9,Stressed,Normal
14.0,0.9,Stressed,Normal
15.0,0.9,Stressed,Normal
16.0,0.9,Stressed,Normal
17.0,0.9,Stressed,Normal
18.0,0.9,Stressed,Normal
19.0,0.9,Stressed,Normal
20.0,0.9,Stressed,Normal
21.0,0.9,Stressed,Normal
22.0,0.9,Stressed,Normal
23.0,0.9,Stressed,Normal
24.0,0.9,Stressed,Normal
25.0,0.9,Stressed,Normal
26.0,0.9,Stressed,Normal
27.0,0.9,Stressed,Normal
28.0,0.9,Stressed,Normal
29.0,0.9,Stressed,Normal
30.0,0.9,Stressed,Normal
31.0,0.9,Stressed,Normal
32.0,0.9,Stressed,Normal
33.0,0.9,Stressed,Normal
34.0,0.9,Stressed,Normal
35.0,0.9,Stressed,Normal
36.0,0.9,Stressed,Normal
37.0,0.9,Stressed,Normal
38.0,0.9,Stressed,Normal
39.0,0.9,Stressed,Normal
40.0,0.9,Stressed,Normal
41.0,0.9,Stressed,Normal
42.0,0.9,Stressed,Normal
43.0,0.9,Stressed,Normal
44.0,0.9,Stressed,Normal
45.0,0.9,Stressed,Normal
46.0,0.9,Stressed,Normal
47.0,0.9,Stressed,Normal
48.0,0.9,Stressed,Normal
49.0,0.9,Stressed,Normal
50.0,0.9,Stressed,Normal
51.0,0.9,Stressed,Normal
52.0,0.9,Stressed,Normal
53.0,0.9,Stressed,Normal
54.0,0.9,Stressed,Normal
55.0,0.9,Stressed,Normal
56.0,0.9,Stressed,Normal
57.0,0.9,Stressed,Normal
58.0,0.9,Stressed,Normal
59.0,0.9,Stressed,Normal
60.0,0.9,Stressed,Normal
61.0,0.9,Stressed,Normal
62.0,0.9,Stressed,Normal
63.0,0.9,Stressed,Normal
64.0,0.9,Stressed,Normal
65.0,0.9,Stressed,Normal
66.0,0.9,Stressed,Normal
67.0,0.9,Stressed,Normal
68.0,0.9,Stressed,Normal
69.0,0.9,Stressed,Normal
70.0,0.9,Stressed,Normal
71.0,0.9,Stressed,Normal
72.0,0.9,Stressed,Normal
73.0,0.9,Stressed,Normal
74.0,0.9,Stressed,Normal
75.0,0.9,Stressed,Normal
76.0,0.9,Stressed,Normal
77.0,0.9,Stressed,Normal
78.0,0.9,Stressed,Normal
79.0,0.9,Stressed,Normal
80.0,0.9,Stressed,Normal
81.0,0.9,Stressed,Normal
82.0,0.9,Stressed,Normal
83.0,0.9,Stressed,Normal
84.0,0.9,Stressed,Normal
85.0,0.9,Stressed,Normal
86.0,0.9,Stressed,Normal
87.0,0.9,Stressed,Normal
88.0,0.9,Stressed,Normal
89.0,0.9,Stressed,Normal
90.0,0.9,Stressed,Normal
91.0,0.9,Stressed,Normal
92.0,0.9,Stressed,Normal
93.0,0.9,Stressed,Normal
94.0,0.9,Stressed,Normal
95.0,0.9,Stressed,Normal
96.0,0.9,Stressed,Normal
97.0,0.9,Stressed,Normal
98.0,0.9,Stressed,Normal
99.0,0.9,Stressed,Normal
100.0,0.9,Stressed,Normal
0.0,1.0,Normal,Control
1.0,1.0,Normal,Control
2.0,1.0,Normal,Control
3.0,1.0,Stressed,Control
4.0,1.0,Stressed,Control
5.0,1.0,Stressed,Control
6.0,1.0,Stressed,Control
7.0,1.0,Stressed,Control
8.0,1.0,Stressed,Control
9.0,1.0,Stressed,Control
10.0,1.0,Stressed,Control
11.0,1.0,Stressed,Control
12.0,1.0,Stressed,Control
13.0,1.0,Stressed,Control
14.0,1.0,Stressed,Control
15.0,1.0,Stressed,Control
16.0,1.0,Stressed,Control
17.0,1.0,Stressed,Control
18.0,1.0,Stressed,Control
19.0,1.0,Stressed,Control
20.0,1.0,Stressed,Control
21.0,1.0,Stressed,Control
22.0,1.0,Stressed,Control
23.0,1.0,Stressed,Control
24.0,1.0,Stressed,Control
25.0,1.0,Stressed,Control
26.0,1.0,Stressed,Control
27.0,1.0,Stressed,Control
28.0,1.0,Stressed,Control
29.0,1.0,Stressed,Control
30.0,1.0,Stressed,Control
31.0,1.0,Stressed,Control
32.0,1.0,Stressed,Control
33.0,1.0,Stressed,Control
34.0,1.0,Stressed,Control
35.0,1.0,Stressed,Control
36.0,1.0,Stressed,Control
37.0,1.0,Stressed,Control
38.0,1.0,Stressed,Control
39.0,1.0,Stressed,Control
40.0,1.0,Stressed,Control
41.0,1.0,Stressed,Control
42.0,1.0,Stressed,Control
43.0,1.0,Stressed,Control
44.0,1.0,Dead,Control
45.0,1.0,Dead,Control
46.0,1.0,Dead,Control
47.0,1.0,Dead,Control
48.0,1.0,Dead,Control
49.0,1.0,Dead,Control
50.0,1.0,Dead,Control
51.0,1.0,Dead,Control
52.0,1.0,Dead,Control
53.0,1.0,Dead,Control
54.0,1.0,Dead,Control
55.0,1.0,Dead,Control
56.0,1.0,Dead,Control
57.0,1.0,Dead,Control
58.0,1.0,Dead,Control
59.0,1.0,Dead,Control
60.0,1.0,Dead,Control
61.0,1.0,Dead,Control
62.0,1.0,Dead,Control
63.0,1.0,Dead,Control
64.0,1.0,Dead,Control
65.0,1.0,Dead,Control
66.0,1.0,Dead,Control
67.0,1.0,Dead,Control
68.0,1.0,Dead,Control
69.0,1.0,Dead,Control
70.0,1.0,Dead,Control
71.0,1.0,Dead,Control
72.0,1.0,Dead,Control
73.0,1.0,Dead,Control
74.0,1.0,Dead,Control
75.0,1.0,Dead,Control
76.0,1.0,Dead,Control
77.0,1.0,Dead,Control
78.0,1.0,Dead,Control
79.0,1.0,Dead,Control
80.0,1.0,Dead,Control
81.0,1.0,Dead,Control
82.0,1.0,Dead,Control
83.0,1.0,Dead,Control
84.0,1.0,Dead,Control
85.0,1.0,Dead,Control
86.0,1.0,Dead,Control
87.0,1.0,Dead,Control
88.0,1.0,Dead,Control
89.0,1.0,Dead,Control
90.0,1.0,Dead,Control
91.0,1.0,Dead,Control
92.0,1.0,Dead,Control
93.0,1.0,Dead,Control
94.0,1.0,Dead,Control
95.0,1.0,Dead,Control
96.0,1.0,Dead,Control
97.0,1.0,Dead,Control
98.0,1.0,Dead,Control
99.0,1.0,Dead,Control
100.0,1.0,Dead,Control
0.0,1.0,Normal,Normal
1.0,1.0,Normal,Normal
2.0,1.0,Normal,Normal
3.0,1.0,Stressed,Normal
4.0,1.0,Stressed,Normal
5.0,1.0,Stressed,Normal
6.0,1.0,Stressed,Normal
7.0,1.0,Stressed,Normal
8.0,1.0,Stressed,Normal
9.0,1.0,Stressed,Normal
10.0,1.0,Stressed,Normal
11.0,1.0,Stressed,Normal
12.0,1.0,Stressed,Normal
13.0,1.0,Stressed,Normal
14.0,1.0,Stressed,Normal
15.0,1.0,Stressed,Normal
16.0,1.0,Stressed,Normal
17.0,1.0,Stressed,Normal
18.0,1.0,Stressed,Normal
19.0,1.0,Stressed,Normal
20.0,1.0,Stressed,Normal
21.0,1.0,Stressed,Normal
22.0,1.0,Stressed,Normal
23.0,1.0,Stressed,Normal
24.0,1.0,Stressed,Normal
25.0,1.0,Stressed,Normal
26.0,1.0,Stressed,Normal
27.0,1.0,Stressed,Normal
28.0,1.0,Stressed,Normal
29.0,1.0,Stressed,Normal
30.0,1.0,Stressed,Normal
31.0,1.0,Stressed,Normal
32.0,1.0,Stressed,Normal
33.0,1.0,Stressed,Normal
34.0,1.0,Stressed,Normal
35.0,1.0,Stressed,Normal
36.0,1.0,Stressed,Normal
37.0,1.0,Stressed,Normal
38.0,1.0,Stressed,Normal
39.0,1.0,Stressed,Normal
40.0,1.0,Stressed,Normal
41.0,1.0,Stressed,Normal
42.0,1.0,Stressed,Normal
43.0,1.0,Stressed,Normal
44.0,1.0,Stressed,Normal
45.0,1.0,Stressed,Normal
46.0,1.0,Stressed,Normal
47.0,1.0,Stressed,Normal
48.0,1.0,Stressed,Normal
49.0,1.0,Stressed,Normal
50.0,1.0,Stressed,Normal
51.0,1.0,Stressed,Normal
52.0,1.0,Stressed,Normal
53.0,1.0,Stressed,Normal
54.0,1.0,Stressed,Normal
55.0,1.0,Stressed,Normal
56.0,1.0,Stressed,Normal
57.0,1.0,Stressed,Normal
58.0,1.0,Stressed,Normal
59.0,1.0,Stressed,Normal
60.0,1.0,Stressed,Normal
61.0,1.0,Stressed,Normal
62.0,1.0,Stressed,Normal
63.0,1.0,Stressed,Normal
64.0,1.0,Stressed,Normal
65.0,1.0,Stressed,Normal
66.0,1.0,Stressed,Normal
67.0,1.0,Stressed,Normal
68.0,1.0,Stressed,Normal
69.0,1.0,Stressed,Normal
70.0,1.0,Stressed,Normal
71.0,1.0,Stressed,Normal
72.0,1.0,Stressed,Normal
73.0,1.0,Stressed,Normal
74.0,1.0,Stressed,Normal
75.0,1.0,Stressed,Normal
76.0,1.0,Stressed,Normal
77.0,1.0,Stressed,Normal
78.0,1.0,Stressed,Normal
79.0,1.0,Stressed,Normal
80.0,1.0,Stressed,Normal
81.0,1.0,Stressed,Normal
82.0,1.0,Stressed,Normal
83.0,1.0,Stressed,Normal
84.0,1.0,Stressed,Normal
85.0,1.0,Stressed,Normal
86.0,1.0,Stressed,Normal
87.0,1.0,Stressed,Normal
88.0,1.0,Stressed,Normal
89.0,1.0,Stressed,Normal
90.0,1.0,Stressed,Normal
91.0,1.0,Stressed,Normal
92.0,1.0,Stressed,Normal
93.0,1.0,Stressed,Normal
94.0,1.0,Stressed,Normal
95.0,1.0,Stressed,Normal
96.0,1.0,Stressed,Normal
97.0,1.0,Stressed,Normal
98.0,1.0,Stressed,Normal
99.0,1.0,Stressed,Normal
100.0,1.0,Stressed,Normal
0.0,1.1,Normal,Control
1.0,1.1,Normal,Control
2.0,1.1,Normal,Control
3.0,1.1,Stressed,Control
4.0,1.1,Stressed,Control
5.0,1.1,Stressed,Control
6.0,1.1,Stressed,Control
7.0,1.1,Stressed,Control
8.0,1.1,Dead,Control
9.0,1.1,Dead,Control
10.0,1.1,Dead,Control
11.0,1.1,Dead,Control
12.0,1.1,Dead,Control
13.0,1.1,Dead,Control
14.0,1.1,Dead,Control
15.0,1.1,Dead,Control
16.0,1.1,Dead,Control
17.0,1.1,Dead,Control
18.0,1.1,Dead,Control
19.0,1.1,Dead,Control
20.0,1.1,Dead,Control
21.0,1.1,Dead,Control
22.0,1.1,Dead,Control
23.0,1.1,Dead,Control
24.0,1.1,Dead,Control
25.0,1.1,Dead,Control
26.0,1.1,Dead,Control
27.0,1.1,Dead,Control
28.0,1.1,Dead,Control
29.0,1.1,Dead,Control
30.0,1.1,Dead,Control
31.0,1.1,Dead,Control
32.0,1.1,Dead,Control
33.0,1.1,Dead,Control
34.0,1.1,Dead,Control
35.0,1.1,Dead,Control
36.0,1.1,Dead,Control
37.0,1.1,Dead,Control
38.0,1.1,Dead,Control
39.0,1.1,Dead,Control
40.0,1.1,Dead,Control
41.0,1.1,Dead,Control
42.0,1.1,Dead,Control
43.0,1.1,Dead,Control
44.0,1.1,Dead,Control
45.0,1.1,Dead,Control
46.0,1.1,Dead,Control
47.0,1.1,Dead,Control
48.0,1.1,Dead,Control
49.0,1.1,Dead,Control
50.0,1.1,Dead,Control
51.0,1.1,Dead,Control
52.0,1.1,Dead,Control
53.0,1.1,Dead,Control
54.0,1.1,Dead,Control
55.0,1.1,Dead,Control
56.0,1.1,Dead,Control
57.0,1.1,Dead,Control
58.0,1.1,Dead,Control
59.0,1.1,Dead,Control
60.0,1.1,Dead,Control
61.0,1.1,Dead,Control
62.0,1.1,Dead,Control
63.0,1.1,Dead,Control
64.0,1.1,Dead,Control
65.0,1.1,Dead,Control
66.0,1.1,Dead,Control
67.0,1.1,Dead,Control
68.0,1.1,Dead,Control
69.0,1.1,Dead,Control
70.0,1.1,Dead,Control
71.0,1.1,Dead,Control
72.0,1.1,Dead,Control
73.0,1.1,Dead,Control
74.0,1.1,Dead,Control
75.0,1.1,Dead,Control
76.0,1.1,Dead,Control
77.0,1.1,Dead,Control
78.0,1.1,Dead,Control
79.0,1.1,Dead,Control
80.0,1.1,Dead,Control
81.0,1.1,Dead,Control
82.0,1.1,Dead,Control
83.0,1.1,Dead,Control
84.0,1.1,Dead,Control
85.0,1.1,Dead,Control
86.0,1.1,Dead,Control
87.0,1.1,Dead,Control
88.0,1.1,Dead,Control
89.0,1.1,Dead,Control
90.0,1.1,Dead,Control
91.0,1.1,Dead,Control
92.0,1.1,Dead,Control
93.0,1.1,Dead,Control
94.0,1.1,Dead,Control
95.0,1.1,Dead,Control
96.0,1.1,Dead,Control
97.0,1.1,Dead,Control
98.0,1.1,Dead,Control
99.0,1.1,Dead,Control
100.0,1.1,Dead,Control
0.0,1.1,Normal,Normal
1.0,1.1,Normal,Normal
2.0,1.1,Normal,Normal
3.0,1.1,Stressed,Normal
4.0,1.1,Stressed,Normal
5.0,1.1,Stressed,Normal
6.0,1.1,Stressed,Normal
7.0,1.1,Stressed,Normal
8.0,1.1,Stressed,Normal
9.0,1.1,Stressed,Normal
10.0,1.1,Stressed,Normal
11.0,1.1,Stressed,Normal
12.0,1.1,Stressed,Normal
13.0,1.1,Stressed,Normal
14.0,1.1,Stressed,Normal
15.0,1.1,Stressed,Normal
16.0,1.1,Stressed,Normal
17.0,1.1,Stressed,Normal
18.0,1.1,Stressed,Normal
19.0,1.1,Stressed,Normal
20.0,1.1,Stressed,Normal
21.0,1.1,Stressed,Normal
22.0,1.1,Stressed,Normal
23.0,1.1,Stressed,Normal
24.0,1.1,Stressed,Normal
25.0,1.1,Stressed,Normal
26.0,1.1,Stressed,Normal
27.0,1.1,Stressed,Normal
28.0,1.1,Stressed,Normal
29.0,1.1,Stressed,Normal
30.0,1.1,Stressed,Normal
31.0,1.1,Stressed,Normal
32.0,1.1,Stressed,Normal
33.0,1.1,Stressed,Normal
34.0,1.1,Stressed,Normal
35.0,1.1,Stressed,Normal
36.0,1.1,Stressed,Normal
37.0,1.1,Stressed,Normal
38.0,1.1,Stressed,Normal
39.0,1.1,Stressed,Normal
40.0,1.1,Stressed,Normal
41.0,1.1,Stressed,Normal
42.0,1.1,Stressed,Normal
43.0,1.1,Stressed,Normal
44.0,1.1,Stressed,Normal
45.0,1.1,Stressed,Normal
46.0,1.1,Stressed,Normal
47.0,1.1,Stressed,Normal
48.0,1.1,Stressed,Normal
49.0,1.1,Stressed,Normal
50.0,1.1,Stressed,Normal
51.0,1.1,Stressed,Normal
52.0,1.1,Stressed,Normal
53.0,1.1,Stressed,Normal
54.0,1.1,Stressed,Normal
55.0,1.1,Stressed,Normal
56.0,1.1,Stressed,Normal
57.0,1.1,Stressed,Normal
58.0,1.1,Stressed,Normal
59.0,1.1,Stressed,Normal
60.0,1.1,Stressed,Normal
61.0,1.1,Stressed,Normal
62.0,1.1,Stressed,Normal
63.0,1.1,Stressed,Normal
64.0,1.1,Stressed,Normal
65.0,1.1,Stressed,Normal
66.0,1.1,Stressed,Normal
67.0,1.1,Stressed,Normal
68.0,1.1,Stressed,Normal
69.0,1.1,Stressed,Normal
70.0,1.1,Stressed,Normal
71.0,1.1,Stressed,Normal
72.0,1.1,Stressed,Normal
73.0,1.1,Stressed,Normal
74.0,1.1,Stressed,Normal
75.0,1.1,Stressed,Normal
76.0,1.1,Stressed,Normal
77.0,1.1,Stressed,Normal
78.0,1.1,Stressed,Normal
79.0,1.1,Stressed,Normal
80.0,1.1,Stressed,Normal
81.0,1.1,Stressed,Normal
82.0,1.1,Stressed,Normal
83.0,1.1,Stressed,Normal
84.0,1.1,Stressed,Normal
85.0,1.1,Stressed,Normal
86.0,1.1,Stressed,Normal
87.0,1.1,Stressed,Normal
88.0,1.1,Stressed,Normal
89.0,1.1,Stressed,Normal
90.0,1.1,Stressed,Normal
91.0,1.1,Stressed,Normal
92.0,1.1,Stressed,Normal
93.0,1.1,Stressed,Normal
94.0,1.1,Stressed,Normal
95.0,1.1,Stressed,Normal
96.0,1.1,Stressed,Normal
97.0,1.1,Stressed,Normal
98.0,1.1,Stressed,Normal
99.0,1.1,Stressed,Normal
100.0,1.1,Stressed,Normal
0.0,1.2,Normal,Control
1.0,1.2,Normal,Control
2.0,1.2,Stressed,Control
3.0,1.2,Stressed,Control
4.0,1.2,Stressed,Control
5.0,1.2,Stressed,Control
6.0,1.2,Dead,Control
7.0,1.2,Dead,Control
8.0,1.2,Dead,Control
9.0,1.2,Dead,Control
10.0,1.2,Dead,Control
11.0,1.2,Dead,Control
12.0,1.2,Dead,Control
13.0,1.2,Dead,Control
14.0,1.2,Dead,Control
15.0,1.2,Dead,Control
16.0,1.2,Dead,Control
17.0,1.2,Dead,Control
18.0,1.2,Dead,Control
19.0,1.2,Dead,Control
20.0,1.2,Dead,Control
21.0,1.2,Dead,Control
22.0,1.2,Dead,Control
23.0,1.2,Dead,Control
24.0,1.2,Dead,Control
25.0,1.2,Dead,Control
26.0,1.2,Dead,Control
27.0,1.2,Dead,Control
28.0,1.2,Dead,Control
29.0,1.2,Dead,Control
30.0,1.2,Dead,Control
31.0,1.2,Dead,Control
32.0,1.2,Dead,Control
33.0,1.2,Dead,Control
34.0,1.2,Dead,Control
35.0,1.2,Dead,Control
36.0,1.2,Dead,Control
37.0,1.2,Dead,Control
38.0,1.2,Dead,Control
39.0,1.2,Dead,Control
40.0,1.2,Dead,Control
41.0,1.2,Dead,Control
42.0,1.2,Dead,Control
43.0,1.2,Dead,Control
44.0,1.2,Dead,Control
45.0,1.2,Dead,Control
46.0,1.2,Dead,Control
47.0,1.2,Dead,Control
48.0,1.2,Dead,Control
49.0,1.2,Dead,Control
50.0,1.2,Dead,Control
51.0,1.2,Dead,Control
52.0,1.2,Dead,Control
53.0,1.2,Dead,Control
54.0,1.2,Dead,Control
55.0,1.2,Dead,Control
56.0,1.2,Dead,Control
57.0,1.2,Dead,Control
58.0,1.2,Dead,Control
59.0,1.2,Dead,Control
60.0,1.2,Dead,Control
61.0,1.2,Dead,Control
62.0,1.2,Dead,Control
63.0,1.2,Dead,Control
64.0,1.2,Dead,Control
65.0,1.2,Dead,Control
66.0,1.2,Dead,Control
67.0,1.2,Dead,Control
68.0,1.2,Dead,Control
69.0,1.2,Dead,Control
70.0,1.2,Dead,Control
71.0,1.2,Dead,Control
72.0,1.2,Dead,Control
73.0,1.2,Dead,Control
74.0,1.2,Dead,Control
75.0,1.2,Dead,Control
76.0,1.2,Dead,Control
77.0,1.2,Dead,Control
78.0,1.2,Dead,Control
79.0,1.2,Dead,Control
80.0,1.2,Dead,Control
81.0,1.2,Dead,Control
82.0,1.2,Dead,Control
83.0,1.2,Dead,Control
84.0,1.2,Dead,Control
85.0,1.2,Dead,Control
86.0,1.2,Dead,Control
87.0,1.2,Dead,Control
88.0,1.2,Dead,Control
89.0,1.2,Dead,Control
90.0,1.2,Dead,Control
91.0,1.2,Dead,Control
92.0,1.2,Dead,Control
93.0,1.2,Dead,Control
94.0,1.2,Dead,Control
95.0,1.2,Dead,Control
96.0,1.2,Dead,Control
97.0,1.2,Dead,Control
98.0,1.2,Dead,Control
99.0,1.2,Dead,Control
100.0,1.2,Dead,Control
0.0,1.2,Normal,Normal
1.0,1.2,Normal,Normal
2.0,1.2,Stressed,Normal
3.0,1.2,Stressed,Normal
4.0,1.2,Stressed,Normal
5.0,1.2,Stressed,Normal
6.0,1.2,Stressed,Normal
7.0,1.2,Stressed,Normal
8.0,1.2,Stressed,Normal
9.0,1.2,Stressed,Normal
10.0,1.2,Stressed,Normal
11.0,1.2,Stressed,Normal
12.0,1.2,Stressed,Normal
13.0,1.2,Stressed,Normal
14.0,1.2,Stressed,Normal
15.0,1.2,Stressed,Normal
16.0,1.2,Stressed,Normal
17.0,1.2,Stressed,Normal
18.0,1.2,Stressed,Normal
19.0,1.2,Stressed,Normal
20.0,1.2,Stressed,Normal
21.0,1.2,Stressed,Normal
22.0,1.2,Stressed,Normal
23.0,1.2,Stressed,Normal
24.0,1.2,Stressed,Normal
25.0,1.2,Stressed,Normal
26.0,1.2,Stressed,Normal
27.0,1.2,Stressed,Normal
28.0,1.2,Stressed,Normal
29.0,1.2,Stressed,Normal
30.0,1.2,Stressed,Normal
31.0,1.2,Stressed,Normal
32.0,1.2,Stressed,Normal
33.0,1.2,Stressed,Normal
34.0,1.2,Stressed,Normal
35.0,1.2,Stressed,Normal
36.0,1.2,Stressed,Normal
37.0,1.2,Stressed,Normal
38.0,1.2,Stressed,Normal
39.0,1.2,Stressed,Normal
40.0,1.2,Stressed,Normal
41.0,1.2,Stressed,Normal
42.0,1.2,Stressed,Normal
43.0,1.2,Stressed,Normal
44.0,1.2,Stressed,Normal
45.0,1.2,Stressed,Normal
46.0,1.2,Stressed,Normal
47.0,1.2,Stressed,Normal
48.0,1.2,Stressed,Normal
49.0,1.2,Stressed,Normal
50.0,1.2,Stressed,Normal
51.0,1.2,Stressed,Normal
52.0,1.2,Stressed,Normal
53.0,1.2,Stressed,Normal
54.0,1.2,Stressed,Normal
55.0,1.2,Stressed,Normal
56.0,1.2,Stressed,Normal
57.0,1.2,Stressed,Normal
58.0,1.2,Stressed,Normal
59.0,1.2,Stressed,Normal
60.0,1.2,Stressed,Normal
61.0,1.2,Stressed,Normal
62.0,1.2,Stressed,Normal
63.0,1.2,Stressed,Normal
64.0,1.2,Stressed,Normal
65.0,1.2,Stressed,Normal
66.0,1.2,Stressed,Normal
67.0,1.2,Stressed,Normal
68.0,1.2,Stressed,Normal
69.0,1.2,Stressed,Normal
70.0,1.2,Stressed,Normal
71.0,1.2,Stressed,Normal
72.0,1.2,Stressed,Normal
73.0,1.2,Stressed,Normal
74.0,1.2,Stressed,Normal
75.0,1.2,Stressed,Normal
76.0,1.2,Stressed,Normal
77.0,1.2,Stressed,Normal
78.0,1.2,Stressed,Normal
79.0,1.2,Stressed,Normal
80.0,1.2,Stressed,Normal
81.0,1.2,Stressed,Normal
82.0,1.2,Stressed,Normal
83.0,1.2,Stressed,Normal
84.0,1.2,Stressed,Normal
85.0,1.2,Stressed,Normal
86.0,1.2,Stressed,Normal
87.0,1.2,Stressed,Normal
88.0,1.2,Stressed,Normal
89.0,1.2,Stressed,Normal
90.0,1.2,Stressed,Normal
91.0,1.2,Stressed,Normal
92.0,1.2,Stressed,Normal
93.0,1.2,Stressed,Normal
94.0,1.2,Stressed,Normal
95.0,1.2,Stressed,Normal
96.0,1.2,Stressed,Normal
97.0,1.2,Stressed,Normal
98.0,1.2,Stressed,Normal
99.0,1.2,Stressed,Normal
