time,sigma,variable,value,μ
245.34534534534535,1.0,Stressed,0.0,25.0
245.64564564564566,1.0,Stressed,0.0,25.0
245.94594594594594,1.0,Stressed,0.0,25.0
246.24624624624624,1.0,Stressed,0.0,25.0
246.54654654654655,1.0,Stressed,0.0,25.0
246.84684684684686,1.0,Stressed,0.0,25.0
247.14714714714714,1.0,Stressed,0.0,25.0
247.44744744744744,1.0,Stressed,0.0,25.0
247.74774774774775,1.0,Stressed,0.0,25.0
248.04804804804806,1.0,Stressed,0.0,25.0
248.34834834834834,1.0,Stressed,0.0,25.0
248.64864864864865,1.0,Stressed,0.0,25.0
248.94894894894895,1.0,Stressed,0.0,25.0
249.24924924924926,1.0,Stressed,0.0,25.0
249.54954954954954,1.0,Stressed,0.0,25.0
249.84984984984985,1.0,Stressed,0.0,25.0
250.15015015015015,1.0,Stressed,0.0,25.0
250.45045045045046,1.0,Stressed,0.0,25.0
250.75075075075074,1.0,Stressed,0.0,25.0
251.05105105105105,1.0,Stressed,0.0,25.0
251.35135135135135,1.0,Stressed,0.0,25.0
251.65165165165166,1.0,Stressed,0.0,25.0
251.95195195195194,1.0,Stressed,0.0,25.0
252.25225225225225,1.0,Stressed,0.0,25.0
252.55255255255256,1.0,Stressed,0.0,25.0
252.85285285285286,1.0,Stressed,0.0,25.0
253.15315315315314,1.0,Stressed,0.0,25.0
253.45345345345345,1.0,Stressed,0.0,25.0
253.75375375375376,1.0,Stressed,0.0,25.0
254.05405405405406,1.0,Stressed,0.0,25.0
254.35435435435434,1.0,Stressed,0.0,25.0
254.65465465465465,1.0,Stressed,0.0,25.0
254.95495495495496,1.0,Stressed,0.0,25.0
255.25525525525526,1.0,Stressed,0.0,25.0
255.55555555555554,1.0,Stressed,0.0,25.0
255.85585585585585,1.0,Stressed,0.0,25.0
256.15615615615616,1.0,Stressed,0.0,25.0
256.45645645645646,1.0,Stressed,0.0,25.0
256.7567567567568,1.0,Stressed,0.0,25.0
257.0570570570571,1.0,Stressed,0.0,25.0
257.35735735735733,1.0,Stressed,0.0,25.0
257.65765765765764,1.0,Stressed,0.0,25.0
257.95795795795794,1.0,Stressed,0.0,25.0
258.25825825825825,1.0,Stressed,0.0,25.0
258.55855855855856,1.0,Stressed,0.0,25.0
258.85885885885887,1.0,Stressed,0.0,25.0
259.1591591591592,1.0,Stressed,0.0,25.0
259.4594594594595,1.0,Stressed,0.0,25.0
259.75975975975973,1.0,Stressed,0.0,25.0
260.06006006006004,1.0,Stressed,0.0,25.0
260.36036036036035,1.0,Stressed,0.0,25.0
260.66066066066065,1.0,Stressed,0.0,25.0
260.96096096096096,1.0,Stressed,0.0,25.0
261.26126126126127,1.0,Stressed,0.0,25.0
261.5615615615616,1.0,Stressed,0.0,25.0
261.8618618618619,1.0,Stressed,0.0,25.0
262.1621621621622,1.0,Stressed,0.0,25.0
262.46246246246244,1.0,Stressed,0.0,25.0
262.76276276276275,1.0,Stressed,0.0,25.0
263.06306306306305,1.0,Stressed,0.0,25.0
263.36336336336336,1.0,Stressed,0.0,25.0
263.66366366366367,1.0,Stressed,0.0,25.0
263.963963963964,1.0,Stressed,0.0,25.0
264.2642642642643,1.0,Stressed,0.0,25.0
264.5645645645646,1.0,Stressed,0.0,25.0
264.86486486486484,1.0,Stressed,0.0,25.0
265.16516516516515,1.0,Stressed,0.0,25.0
265.46546546546546,1.0,Stressed,0.0,25.0
265.76576576576576,1.0,Stressed,0.0,25.0
266.06606606606607,1.0,Stressed,0.0,25.0
266.3663663663664,1.0,Stressed,0.0,25.0
266.6666666666667,1.0,Stressed,0.0,25.0
266.966966966967,1.0,Stressed,0.0,25.0
267.26726726726724,1.0,Stressed,0.0,25.0
267.56756756756755,1.0,Stressed,0.0,25.0
267.86786786786786,1.0,Stressed,0.0,25.0
268.16816816816817,1.0,Stressed,0.0,25.0
268.4684684684685,1.0,Stressed,0.0,25.0
268.7687687687688,1.0,Stressed,0.0,25.0
269.0690690690691,1.0,Stressed,0.0,25.0
269.3693693693694,1.0,Stressed,0.0,25.0
269.66966966966964,1.0,Stressed,0.0,25.0
269.96996996996995,1.0,Stressed,0.0,25.0
270.27027027027026,1.0,Stressed,0.0,25.0
270.57057057057057,1.0,Stressed,0.0,25.0
270.8708708708709,1.0,Stressed,0.0,25.0
271.1711711711712,1.0,Stressed,0.0,25.0
271.4714714714715,1.0,Stressed,0.0,25.0
271.7717717717718,1.0,Stressed,0.0,25.0
272.07207207207205,1.0,Stressed,0.0,25.0
272.37237237237235,1.0,Stressed,0.0,25.0
272.67267267267266,1.0,Stressed,0.0,25.0
272.97297297297297,1.0,Stressed,0.0,25.0
273.2732732732733,1.0,Stressed,0.0,25.0
273.5735735735736,1.0,Stressed,0.0,25.0
273.8738738738739,1.0,Stressed,0.0,25.0
274.1741741741742,1.0,Stressed,0.0,25.0
274.47447447447445,1.0,Stressed,0.0,25.0
274.77477477477476,1.0,Stressed,0.0,25.0
275.07507507507506,1.0,Stressed,0.0,25.0
275.37537537537537,1.0,Stressed,0.0,25.0
275.6756756756757,1.0,Stressed,0.0,25.0
275.975975975976,1.0,Stressed,0.0,25.0
276.2762762762763,1.0,Stressed,0.0,25.0
276.5765765765766,1.0,Stressed,0.0,25.0
276.87687687687685,1.0,Stressed,0.0,25.0
277.17717717717716,1.0,Stressed,0.0,25.0
277.47747747747746,1.0,Stressed,0.0,25.0
277.77777777777777,1.0,Stressed,0.0,25.0
278.0780780780781,1.0,Stressed,0.0,25.0
278.3783783783784,1.0,Stressed,0.0,25.0
278.6786786786787,1.0,Stressed,0.0,25.0
278.978978978979,1.0,Stressed,0.0,25.0
279.27927927927925,1.0,Stressed,0.0,25.0
279.57957957957956,1.0,Stressed,0.0,25.0
279.87987987987987,1.0,Stressed,0.0,25.0
280.1801801801802,1.0,Stressed,0.0,25.0
280.4804804804805,1.0,Stressed,0.0,25.0
280.7807807807808,1.0,Stressed,0.0,25.0
281.0810810810811,1.0,Stressed,0.0,25.0
281.3813813813814,1.0,Stressed,0.0,25.0
281.6816816816817,1.0,Stressed,0.0,25.0
281.98198198198196,1.0,Stressed,0.0,25.0
282.28228228228227,1.0,Stressed,0.0,25.0
282.5825825825826,1.0,Stressed,0.0,25.0
282.8828828828829,1.0,Stressed,0.0,25.0
283.1831831831832,1.0,Stressed,0.0,25.0
283.4834834834835,1.0,Stressed,0.0,25.0
283.7837837837838,1.0,Stressed,0.0,25.0
284.0840840840841,1.0,Stressed,0.0,25.0
284.38438438438436,1.0,Stressed,0.0,25.0
284.68468468468467,1.0,Stressed,0.0,25.0
284.984984984985,1.0,Stressed,0.0,25.0
285.2852852852853,1.0,Stressed,0.0,25.0
285.5855855855856,1.0,Stressed,0.0,25.0
285.8858858858859,1.0,Stressed,0.0,25.0
286.1861861861862,1.0,Stressed,0.0,25.0
286.4864864864865,1.0,Stressed,0.0,25.0
286.78678678678676,1.0,Stressed,0.0,25.0
287.08708708708707,1.0,Stressed,0.0,25.0
287.3873873873874,1.0,Stressed,0.0,25.0
287.6876876876877,1.0,Stressed,0.0,25.0
287.987987987988,1.0,Stressed,0.0,25.0
288.2882882882883,1.0,Stressed,0.0,25.0
288.5885885885886,1.0,Stressed,0.0,25.0
288.8888888888889,1.0,Stressed,0.0,25.0
289.18918918918916,1.0,Stressed,0.0,25.0
289.4894894894895,1.0,Stressed,0.0,25.0
289.7897897897898,1.0,Stressed,0.0,25.0
290.0900900900901,1.0,Stressed,0.0,25.0
290.3903903903904,1.0,Stressed,0.0,25.0
290.6906906906907,1.0,Stressed,0.0,25.0
290.990990990991,1.0,Stressed,0.0,25.0
291.2912912912913,1.0,Stressed,0.0,25.0
291.59159159159157,1.0,Stressed,0.0,25.0
291.8918918918919,1.0,Stressed,0.0,25.0
292.1921921921922,1.0,Stressed,0.0,25.0
292.4924924924925,1.0,Stressed,0.0,25.0
292.7927927927928,1.0,Stressed,0.0,25.0
293.0930930930931,1.0,Stressed,0.0,25.0
293.3933933933934,1.0,Stressed,0.0,25.0
293.6936936936937,1.0,Stressed,0.0,25.0
293.99399399399397,1.0,Stressed,0.0,25.0
294.2942942942943,1.0,Stressed,0.0,25.0
294.5945945945946,1.0,Stressed,0.0,25.0
294.8948948948949,1.0,Stressed,0.0,25.0
295.1951951951952,1.0,Stressed,0.0,25.0
295.4954954954955,1.0,Stressed,0.0,25.0
295.7957957957958,1.0,Stressed,0.0,25.0
296.0960960960961,1.0,Stressed,0.0,25.0
296.39639639639637,1.0,Stressed,0.0,25.0
296.6966966966967,1.0,Stressed,0.0,25.0
296.996996996997,1.0,Stressed,0.0,25.0
297.2972972972973,1.0,Stressed,0.0,25.0
297.5975975975976,1.0,Stressed,0.0,25.0
297.8978978978979,1.0,Stressed,0.0,25.0
298.1981981981982,1.0,Stressed,0.0,25.0
298.4984984984985,1.0,Stressed,0.0,25.0
298.79879879879877,1.0,Stressed,0.0,25.0
299.0990990990991,1.0,Stressed,0.0,25.0
299.3993993993994,1.0,Stressed,0.0,25.0
299.6996996996997,1.0,Stressed,0.0,25.0
300.0,1.0,Stressed,0.0,25.0
0.0,5.0,Stressed,0.0,25.0
0.3003003003003003,5.0,Stressed,0.0,25.0
0.6006006006006006,5.0,Stressed,0.0,25.0
0.9009009009009009,5.0,Stressed,0.0,25.0
1.2012012012012012,5.0,Stressed,0.0,25.0
1.5015015015015014,5.0,Stressed,0.0,25.0
1.8018018018018018,5.0,Stressed,0.0,25.0
2.1021021021021022,5.0,Stressed,0.0,25.0
2.4024024024024024,5.0,Stressed,0.0,25.0
2.7027027027027026,5.0,Stressed,0.0,25.0
3.003003003003003,5.0,Stressed,0.0,25.0
3.3033033033033035,5.0,Stressed,0.0,25.0
3.6036036036036037,5.0,Stressed,0.0,25.0
3.903903903903904,5.0,Stressed,0.0,25.0
4.2042042042042045,5.0,Stressed,0.0,25.0
4.504504504504505,5.0,Stressed,0.0,25.0
4.804804804804805,5.0,Stressed,0.0,25.0
5.105105105105105,5.0,Stressed,0.0,25.0
5.405405405405405,5.0,Stressed,0.0,25.0
5.7057057057057055,5.0,Stressed,0.0,25.0
6.006006006006006,5.0,Stressed,0.0,25.0
6.306306306306307,5.0,Stressed,0.0,25.0
6.606606606606607,5.0,Stressed,0.0,25.0
6.906906906906907,5.0,Stressed,0.0,25.0
7.207207207207207,5.0,Stressed,0.0,25.0
7.5075075075075075,5.0,Stressed,0.0,25.0
7.807807807807808,5.0,Stressed,0.0,25.0
8.108108108108109,5.0,Stressed,0.0,25.0
8.408408408408409,5.0,Stressed,0.0,25.0
8.70870870870871,5.0,Stressed,0.0,25.0
9.00900900900901,5.0,Stressed,0.0,25.0
9.30930930930931,5.0,Stressed,0.0,25.0
9.60960960960961,5.0,Stressed,0.0,25.0
9.90990990990991,5.0,Stressed,0.0,25.0
10.21021021021021,5.0,Stressed,0.0,25.0
10.51051051051051,5.0,Stressed,0.0,25.0
10.81081081081081,5.0,Stressed,0.0,25.0
11.11111111111111,5.0,Stressed,0.0,25.0
11.411411411411411,5.0,Stressed,0.0,25.0
11.711711711711711,5.0,Stressed,0.0,25.0
12.012012012012011,5.0,Stressed,0.0,25.0
12.312312312312311,5.0,Stressed,0.0,25.0
12.612612612612613,5.0,Stressed,0.0,25.0
12.912912912912914,5.0,Stressed,0.0,25.0
13.213213213213214,5.0,Stressed,0.0,25.0
13.513513513513514,5.0,Stressed,0.0,25.0
13.813813813813814,5.0,Stressed,0.0,25.0
14.114114114114114,5.0,Stressed,0.0,25.0
14.414414414414415,5.0,Stressed,0.0,25.0
14.714714714714715,5.0,Stressed,0.0,25.0
15.015015015015015,5.0,Stressed,0.0,25.0
15.315315315315315,5.0,Stressed,0.0,25.0
15.615615615615615,5.0,Stressed,0.0,25.0
15.915915915915916,5.0,Stressed,0.0,25.0
16.216216216216218,5.0,Stressed,0.0,25.0
16.516516516516518,5.0,Stressed,0.0,25.0
16.816816816816818,5.0,Stressed,0.0,25.0
17.117117117117118,5.0,Stressed,0.0,25.0
17.41741741741742,5.0,Stressed,0.0,25.0
17.71771771771772,5.0,Stressed,0.0,25.0
18.01801801801802,5.0,Stressed,0.0,25.0
18.31831831831832,5.0,Stressed,0.0,25.0
18.61861861861862,5.0,Stressed,0.0,25.0
18.91891891891892,5.0,Stressed,0.0,25.0
19.21921921921922,5.0,Stressed,0.0,25.0
19.51951951951952,5.0,Stressed,0.0,25.0
19.81981981981982,5.0,Stressed,0.0,25.0
20.12012012012012,5.0,Stressed,0.0,25.0
20.42042042042042,5.0,Stressed,0.0,25.0
20.72072072072072,5.0,Stressed,0.0,25.0
21.02102102102102,5.0,Stressed,0.0,25.0
21.32132132132132,5.0,Stressed,0.0,25.0
21.62162162162162,5.0,Stressed,0.0,25.0
21.92192192192192,5.0,Stressed,0.0,25.0
22.22222222222222,5.0,Stressed,0.0,25.0
22.52252252252252,5.0,Stressed,0.0,25.0
22.822822822822822,5.0,Stressed,0.0,25.0
23.123123123123122,5.0,Stressed,0.0,25.0
23.423423423423422,5.0,Stressed,0.0,25.0
23.723723723723722,5.0,Stressed,0.0,25.0
24.024024024024023,5.0,Stressed,0.0,25.0
24.324324324324323,5.0,Stressed,0.0,25.0
24.624624624624623,5.0,Stressed,0.0,25.0
24.924924924924923,5.0,Stressed,0.0,25.0
25.225225225225227,5.0,Stressed,0.0,25.0
25.525525525525527,5.0,Stressed,0.0,25.0
25.825825825825827,5.0,Stressed,0.0,25.0
26.126126126126128,5.0,Stressed,0.0,25.0
26.426426426426428,5.0,Stressed,0.0,25.0
26.726726726726728,5.0,Stressed,0.0,25.0
27.027027027027028,5.0,Stressed,0.001,25.0
27.32732732732733,5.0,Stressed,0.001,25.0
27.62762762762763,5.0,Stressed,0.001,25.0
27.92792792792793,5.0,Stressed,0.001,25.0
28.22822822822823,5.0,Stressed,0.001,25.0
28.52852852852853,5.0,Stressed,0.001,25.0
28.82882882882883,5.0,Stressed,0.001,25.0
29.12912912912913,5.0,Stressed,0.001,25.0
29.42942942942943,5.0,Stressed,0.001,25.0
29.72972972972973,5.0,Stressed,0.001,25.0
30.03003003003003,5.0,Stressed,0.001,25.0
30.33033033033033,5.0,Stressed,0.001,25.0
30.63063063063063,5.0,Stressed,0.001,25.0
30.93093093093093,5.0,Stressed,0.001,25.0
31.23123123123123,5.0,Stressed,0.001,25.0
31.53153153153153,5.0,Stressed,0.001,25.0
31.83183183183183,5.0,Stressed,0.001,25.0
32.132132132132135,5.0,Stressed,0.001,25.0
32.432432432432435,5.0,Stressed,0.001,25.0
32.732732732732735,5.0,Stressed,0.002,25.0
33.033033033033036,5.0,Stressed,0.004,25.0
33.333333333333336,5.0,Stressed,0.004,25.0
33.633633633633636,5.0,Stressed,0.005,25.0
33.933933933933936,5.0,Stressed,0.006,25.0
34.234234234234236,5.0,Stressed,0.006,25.0
34.53453453453454,5.0,Stressed,0.006,25.0
34.83483483483484,5.0,Stressed,0.008,25.0
35.13513513513514,5.0,Stressed,0.008,25.0
35.43543543543544,5.0,Stressed,0.008,25.0
35.73573573573574,5.0,Stressed,0.013,25.0
36.03603603603604,5.0,Stressed,0.014,25.0
36.33633633633634,5.0,Stressed,0.015,25.0
36.63663663663664,5.0,Stressed,0.018,25.0
36.93693693693694,5.0,Stressed,0.022,25.0
37.23723723723724,5.0,Stressed,0.025,25.0
37.53753753753754,5.0,Stressed,0.028,25.0
37.83783783783784,5.0,Stressed,0.032,25.0
38.13813813813814,5.0,Stressed,0.036,25.0
38.43843843843844,5.0,Stressed,0.04,25.0
38.73873873873874,5.0,Stressed,0.046,25.0
39.03903903903904,5.0,Stressed,0.058,25.0
39.33933933933934,5.0,Stressed,0.06,25.0
39.63963963963964,5.0,Stressed,0.063,25.0
39.93993993993994,5.0,Stressed,0.074,25.0
40.24024024024024,5.0,Stressed,0.08,25.0
40.54054054054054,5.0,Stressed,0.092,25.0
40.84084084084084,5.0,Stressed,0.096,25.0
41.14114114114114,5.0,Stressed,0.102,25.0
41.44144144144144,5.0,Stressed,0.115,25.0
41.74174174174174,5.0,Stressed,0.126,25.0
42.04204204204204,5.0,Stressed,0.133,25.0
42.34234234234234,5.0,Stressed,0.146,25.0
42.64264264264264,5.0,Stressed,0.159,25.0
42.94294294294294,5.0,Stressed,0.167,25.0
43.24324324324324,5.0,Stressed,0.179,25.0
43.54354354354354,5.0,Stressed,0.197,25.0
43.84384384384384,5.0,Stressed,0.215,25.0
44.14414414414414,5.0,Stressed,0.229,25.0
44.44444444444444,5.0,Stressed,0.244,25.0
44.74474474474474,5.0,Stressed,0.261,25.0
45.04504504504504,5.0,Stressed,0.278,25.0
45.34534534534534,5.0,Stressed,0.294,25.0
45.645645645645644,5.0,Stressed,0.309,25.0
45.945945945945944,5.0,Stressed,0.321,25.0
46.246246246246244,5.0,Stressed,0.349,25.0
46.546546546546544,5.0,Stressed,0.382,25.0
46.846846846846844,5.0,Stressed,0.401,25.0
47.147147147147145,5.0,Stressed,0.425,25.0
47.447447447447445,5.0,Stressed,0.45,25.0
47.747747747747745,5.0,Stressed,0.469,25.0
48.048048048048045,5.0,Stressed,0.491,25.0
48.348348348348345,5.0,Stressed,0.513,25.0
48.648648648648646,5.0,Stressed,0.54,25.0
48.948948948948946,5.0,Stressed,0.564,25.0
49.249249249249246,5.0,Stressed,0.585,25.0
49.549549549549546,5.0,Stressed,0.604,25.0
49.849849849849846,5.0,Stressed,0.62,25.0
50.150150150150154,5.0,Stressed,0.648,25.0
50.450450450450454,5.0,Stressed,0.656,25.0
50.750750750750754,5.0,Stressed,0.672,25.0
51.051051051051054,5.0,Stressed,0.697,25.0
51.351351351351354,5.0,Stressed,0.717,25.0
51.651651651651655,5.0,Stressed,0.738,25.0
51.951951951951955,5.0,Stressed,0.753,25.0
52.252252252252255,5.0,Stressed,0.773,25.0
52.552552552552555,5.0,Stressed,0.783,25.0
52.852852852852855,5.0,Stressed,0.805,25.0
53.153153153153156,5.0,Stressed,0.821,25.0
53.453453453453456,5.0,Stressed,0.835,25.0
53.753753753753756,5.0,Stressed,0.848,25.0
54.054054054054056,5.0,Stressed,0.857,25.0
54.354354354354356,5.0,Stressed,0.874,25.0
54.65465465465466,5.0,Stressed,0.884,25.0
54.95495495495496,5.0,Stressed,0.899,25.0
55.25525525525526,5.0,Stressed,0.913,25.0
55.55555555555556,5.0,Stressed,0.919,25.0
55.85585585585586,5.0,Stressed,0.925,25.0
56.15615615615616,5.0,Stressed,0.93,25.0
56.45645645645646,5.0,Stressed,0.939,25.0
56.75675675675676,5.0,Stressed,0.943,25.0
57.05705705705706,5.0,Stressed,0.948,25.0
57.35735735735736,5.0,Stressed,0.954,25.0
57.65765765765766,5.0,Stressed,0.961,25.0
57.95795795795796,5.0,Stressed,0.963,25.0
58.25825825825826,5.0,Stressed,0.969,25.0
58.55855855855856,5.0,Stressed,0.971,25.0
58.85885885885886,5.0,Stressed,0.974,25.0
59.15915915915916,5.0,Stressed,0.98,25.0
59.45945945945946,5.0,Stressed,0.983,25.0
59.75975975975976,5.0,Stressed,0.986,25.0
60.06006006006006,5.0,Stressed,0.987,25.0
60.36036036036036,5.0,Stressed,0.988,25.0
60.66066066066066,5.0,Stressed,0.989,25.0
60.96096096096096,5.0,Stressed,0.99,25.0
61.26126126126126,5.0,Stressed,0.991,25.0
61.56156156156156,5.0,Stressed,0.992,25.0
61.86186186186186,5.0,Stressed,0.993,25.0
62.16216216216216,5.0,Stressed,0.993,25.0
62.46246246246246,5.0,Stressed,0.993,25.0
62.76276276276276,5.0,Stressed,0.994,25.0
63.06306306306306,5.0,Stressed,0.994,25.0
63.36336336336336,5.0,Stressed,0.996,25.0
63.66366366366366,5.0,Stressed,0.997,25.0
63.96396396396396,5.0,Stressed,0.997,25.0
64.26426426426427,5.0,Stressed,0.998,25.0
64.56456456456456,5.0,Stressed,0.998,25.0
64.86486486486487,5.0,Stressed,0.998,25.0
65.16516516516516,5.0,Stressed,0.998,25.0
65.46546546546547,5.0,Stressed,0.999,25.0
65.76576576576576,5.0,Stressed,0.999,25.0
66.06606606606607,5.0,Stressed,0.999,25.0
66.36636636636636,5.0,Stressed,0.999,25.0
66.66666666666667,5.0,Stressed,0.999,25.0
66.96696696696696,5.0,Stressed,0.999,25.0
67.26726726726727,5.0,Stressed,0.999,25.0
67.56756756756756,5.0,Stressed,0.999,25.0
67.86786786786787,5.0,Stressed,0.999,25.0
68.16816816816817,5.0,Stressed,0.999,25.0
68.46846846846847,5.0,Stressed,0.999,25.0
68.76876876876877,5.0,Stressed,0.999,25.0
69.06906906906907,5.0,Stressed,0.999,25.0
69.36936936936937,5.0,Stressed,0.999,25.0
69.66966966966967,5.0,Stressed,0.999,25.0
69.96996996996997,5.0,Stressed,0.999,25.0
70.27027027027027,5.0,Stressed,0.999,25.0
70.57057057057057,5.0,Stressed,0.999,25.0
70.87087087087087,5.0,Stressed,0.999,25.0
71.17117117117117,5.0,Stressed,0.999,25.0
71.47147147147147,5.0,Stressed,0.999,25.0
71.77177177177177,5.0,Stressed,0.999,25.0
72.07207207207207,5.0,Stressed,0.999,25.0
72.37237237237237,5.0,Stressed,0.999,25.0
72.67267267267268,5.0,Stressed,0.999,25.0
72.97297297297297,5.0,Stressed,0.999,25.0
73.27327327327328,5.0,Stressed,0.999,25.0
73.57357357357357,5.0,Stressed,0.999,25.0
73.87387387387388,5.0,Stressed,0.999,25.0
74.17417417417417,5.0,Stressed,0.999,25.0
74.47447447447448,5.0,Stressed,0.999,25.0
74.77477477477477,5.0,Stressed,0.999,25.0
75.07507507507508,5.0,Stressed,0.999,25.0
75.37537537537537,5.0,Stressed,0.999,25.0
75.67567567567568,5.0,Stressed,0.999,25.0
75.97597597597597,5.0,Stressed,0.999,25.0
76.27627627627628,5.0,Stressed,0.999,25.0
76.57657657657657,5.0,Stressed,0.999,25.0
76.87687687687688,5.0,Stressed,0.999,25.0
77.17717717717717,5.0,Stressed,0.999,25.0
77.47747747747748,5.0,Stressed,0.999,25.0
77.77777777777777,5.0,Stressed,0.999,25.0
78.07807807807808,5.0,Stressed,0.999,25.0
78.37837837837837,5.0,Stressed,0.999,25.0
78.67867867867868,5.0,Stressed,0.999,25.0
78.97897897897897,5.0,Stressed,0.999,25.0
79.27927927927928,5.0,Stressed,0.999,25.0
79.57957957957957,5.0,Stressed,0.999,25.0
79.87987987987988,5.0,Stressed,0.999,25.0
80.18018018018019,5.0,Stressed,0.999,25.0
80.48048048048048,5.0,Stressed,0.999,25.0
80.78078078078079,5.0,Stressed,0.999,25.0
81.08108108108108,5.0,Stressed,0.999,25.0
81.38138138138139,5.0,Stressed,0.999,25.0
81.68168168168168,5.0,Stressed,0.999,25.0
81.98198198198199,5.0,Stressed,0.999,25.0
82.28228228228228,5.0,Stressed,0.999,25.0
82.58258258258259,5.0,Stressed,0.999,25.0
82.88288288288288,5.0,Stressed,0.999,25.0
83.18318318318319,5.0,Stressed,0.999,25.0
83.48348348348348,5.0,Stressed,0.999,25.0
83.78378378378379,5.0,Stressed,0.999,25.0
84.08408408408408,5.0,Stressed,0.999,25.0
84.38438438438439,5.0,Stressed,0.999,25.0
84.68468468468468,5.0,Stressed,0.999,25.0
84.98498498498499,5.0,Stressed,0.999,25.0
85.28528528528528,5.0,Stressed,0.999,25.0
85.58558558558559,5.0,Stressed,0.999,25.0
85.88588588588588,5.0,Stressed,0.999,25.0
86.18618618618619,5.0,Stressed,0.999,25.0
86.48648648648648,5.0,Stressed,0.999,25.0
86.78678678678679,5.0,Stressed,0.999,25.0
87.08708708708708,5.0,Stressed,0.999,25.0
87.38738738738739,5.0,Stressed,0.999,25.0
87.68768768768768,5.0,Stressed,0.999,25.0
87.98798798798799,5.0,Stressed,0.999,25.0
88.28828828828829,5.0,Stressed,0.999,25.0
88.58858858858859,5.0,Stressed,0.999,25.0
88.88888888888889,5.0,Stressed,0.999,25.0
89.1891891891892,5.0,Stressed,0.999,25.0
89.48948948948949,5.0,Stressed,0.999,25.0
89.7897897897898,5.0,Stressed,0.999,25.0
90.09009009009009,5.0,Stressed,0.999,25.0
90.3903903903904,5.0,Stressed,0.999,25.0
90.69069069069069,5.0,Stressed,0.999,25.0
90.990990990991,5.0,Stressed,0.999,25.0
91.29129129129129,5.0,Stressed,0.999,25.0
91.5915915915916,5.0,Stressed,0.999,25.0
91.89189189189189,5.0,Stressed,0.999,25.0
92.1921921921922,5.0,Stressed,0.999,25.0
92.49249249249249,5.0,Stressed,0.999,25.0
92.7927927927928,5.0,Stressed,0.999,25.0
93.09309309309309,5.0,Stressed,0.999,25.0
93.3933933933934,5.0,Stressed,0.999,25.0
93.69369369369369,5.0,Stressed,0.999,25.0
93.993993993994,5.0,Stressed,0.999,25.0
94.29429429429429,5.0,Stressed,0.999,25.0
94.5945945945946,5.0,Stressed,0.999,25.0
94.89489489489489,5.0,Stressed,0.999,25.0
95.1951951951952,5.0,Stressed,0.999,25.0
95.49549549549549,5.0,Stressed,0.999,25.0
95.7957957957958,5.0,Stressed,0.999,25.0
96.09609609609609,5.0,Stressed,0.999,25.0
96.3963963963964,5.0,Stressed,0.999,25.0
96.69669669669669,5.0,Stressed,0.999,25.0
96.996996996997,5.0,Stressed,0.999,25.0
97.29729729729729,5.0,Stressed,0.999,25.0
97.5975975975976,5.0,Stressed,0.999,25.0
97.89789789789789,5.0,Stressed,0.999,25.0
98.1981981981982,5.0,Stressed,0.999,25.0
98.49849849849849,5.0,Stressed,0.999,25.0
98.7987987987988,5.0,Stressed,0.999,25.0
99.09909909909909,5.0,Stressed,0.998,25.0
99.3993993993994,5.0,Stressed,0.998,25.0
99.69969969969969,5.0,Stressed,0.998,25.0
100.0,5.0,Stressed,0.997,25.0
100.30030030030031,5.0,Stressed,0.996,25.0
100.6006006006006,5.0,Stressed,0.996,25.0
100.90090090090091,5.0,Stressed,0.996,25.0
101.2012012012012,5.0,Stressed,0.996,25.0
101.50150150150151,5.0,Stressed,0.996,25.0
101.8018018018018,5.0,Stressed,0.996,25.0
102.10210210210211,5.0,Stressed,0.996,25.0
102.4024024024024,5.0,Stressed,0.996,25.0
102.70270270270271,5.0,Stressed,0.996,25.0
103.003003003003,5.0,Stressed,0.996,25.0
103.30330330330331,5.0,Stressed,0.996,25.0
103.6036036036036,5.0,Stressed,0.996,25.0
103.90390390390391,5.0,Stressed,0.996,25.0
104.2042042042042,5.0,Stressed,0.996,25.0
104.50450450450451,5.0,Stressed,0.996,25.0
104.8048048048048,5.0,Stressed,0.996,25.0
105.10510510510511,5.0,Stressed,0.996,25.0
105.4054054054054,5.0,Stressed,0.996,25.0
105.70570570570571,5.0,Stressed,0.995,25.0
106.006006006006,5.0,Stressed,0.995,25.0
106.30630630630631,5.0,Stressed,0.995,25.0
106.6066066066066,5.0,Stressed,0.994,25.0
106.90690690690691,5.0,Stressed,0.994,25.0
107.2072072072072,5.0,Stressed,0.994,25.0
107.50750750750751,5.0,Stressed,0.994,25.0
107.8078078078078,5.0,Stressed,0.994,25.0
108.10810810810811,5.0,Stressed,0.994,25.0
108.4084084084084,5.0,Stressed,0.994,25.0
108.70870870870871,5.0,Stressed,0.994,25.0
109.009009009009,5.0,Stressed,0.994,25.0
109.30930930930931,5.0,Stressed,0.994,25.0
109.6096096096096,5.0,Stressed,0.994,25.0
109.90990990990991,5.0,Stressed,0.994,25.0
110.2102102102102,5.0,Stressed,0.994,25.0
110.51051051051051,5.0,Stressed,0.994,25.0
110.8108108108108,5.0,Stressed,0.994,25.0
111.11111111111111,5.0,Stressed,0.994,25.0
111.41141141141141,5.0,Stressed,0.994,25.0
111.71171171171171,5.0,Stressed,0.994,25.0
112.01201201201201,5.0,Stressed,0.994,25.0
112.31231231231232,5.0,Stressed,0.994,25.0
112.61261261261261,5.0,Stressed,0.993,25.0
